intersection,date,actual_sales,Country,Store,Division,Category,Product,forecast_es,forecast_sarima
15_72,2011-03-18,40322.85,UK,15,D,D_2,72,40403.79556325403,37694.98479922308
15_72,2011-03-25,35033.89,UK,15,D,D_2,72,34882.23460622215,33001.21821765874
15_72,2011-04-01,34087.62,UK,15,D,D_2,72,33343.47370124521,29167.899807561334
15_72,2011-04-08,37082.54,UK,15,D,D_2,72,36237.94330049865,32105.875247661505
15_72,2011-04-15,30395.53,UK,15,D,D_2,72,32391.606953961287,44536.11258589587
15_72,2011-04-22,35348.9,UK,15,D,D_2,72,35520.34345866937,31813.597238082017
15_72,2011-04-29,30472.45,UK,15,D,D_2,72,30949.48447080687,32243.371767576085
15_72,2011-05-06,37307.73,UK,15,D,D_2,72,36615.9587816955,31153.06029268186
15_72,2011-05-13,29282.2,UK,15,D,D_2,72,29468.913949310205,32991.04875955353
15_72,2011-05-20,27463.31,UK,15,D,D_2,72,28013.207262248405,32254.925792652193
15_72,2011-05-27,33141.48,UK,15,D,D_2,72,32758.53188675125,27999.317407278017
15_72,2011-06-03,32708.93,UK,15,D,D_2,72,32879.56628378496,30730.93097296304
15_72,2011-06-10,24989.52,UK,15,D,D_2,72,26463.544855905257,31364.154849059512
15_72,2011-06-17,31377.86,UK,15,D,D_2,72,33778.87349006656,38071.5211951284
15_72,2011-06-24,25673.94,UK,15,D,D_2,72,28339.423854251447,30102.46686771542
15_72,2011-07-01,32667.85,UK,15,D,D_2,72,34720.44781829953,29900.41175163941
15_72,2011-07-08,26827.8,UK,15,D,D_2,72,28982.807327977825,27639.55562911978
15_72,2011-07-15,27833.76,UK,15,D,D_2,72,29692.774604281753,26081.649283731473
15_72,2011-07-22,30082.87,UK,15,D,D_2,72,32043.68391067091,29268.474455354022
15_72,2011-07-29,30903.77,UK,15,D,D_2,72,33113.17510147895,32182.79011661395
15_72,2011-08-05,35392.85,UK,15,D,D_2,72,29134.65805432083,27854.63070705333
15_72,2011-08-12,31898.96,UK,15,D,D_2,72,40589.20678146569,40731.11843809449
15_72,2011-08-19,28839.52,UK,15,D,D_2,72,46060.37531118952,41247.29580145635
15_72,2011-08-26,27451.68,UK,15,D,D_2,72,41276.37353130639,32012.748462647392
15_72,2011-09-02,45184.15,UK,15,D,D_2,72,34464.625658468634,24879.41935917872
15_72,2011-09-09,30204.54,UK,15,D,D_2,72,37153.379686808876,36805.937303164006
15_72,2011-09-16,34721.6,UK,15,D,D_2,72,36624.71217524522,33407.77718577758
15_72,2011-09-23,29388.08,UK,15,D,D_2,72,20096.500851845343,20381.33050994808
15_72,2011-09-30,24558.69,UK,15,D,D_2,72,28142.513809674885,31236.8641346805
15_72,2011-10-07,28438.06,UK,15,D,D_2,72,28577.36691643184,28566.76692126863
15_72,2011-10-14,25338.93,UK,15,D,D_2,72,33638.643199042,32799.15314077885
15_72,2011-10-21,51286.73,UK,15,D,D_2,72,33041.30192072491,29007.719224772678
15_72,2011-10-28,37475.39,UK,15,D,D_2,72,28245.236848152388,35284.86035158351
15_72,2011-11-04,48023.26,UK,15,D,D_2,72,31275.9958878897,38468.79989061046
15_72,2011-11-11,53160.45,UK,15,D,D_2,72,50186.959423336564,58290.23654499753
15_72,2011-11-18,37906.11,UK,15,D,D_2,72,31220.897766291564,39710.82606743107
15_72,2011-11-25,257439.62,UK,15,D,D_2,72,288463.4370894827,254160.94610424264
15_72,2011-12-02,45707.8,UK,15,D,D_2,72,58916.063806003964,65417.87125363891
15_72,2011-12-09,40725.49,UK,15,D,D_2,72,53549.42763224429,51637.85774492179
15_72,2011-12-16,55351.77,UK,15,D,D_2,72,71427.78212345109,61791.86203359447
15_72,2011-12-23,96546.87,UK,15,D,D_2,72,128158.37834450741,106963.3391089895
15_72,2011-12-30,46251.03,UK,15,D,D_2,72,33873.15397880794,24465.699666649525
15_72,2012-01-06,25120.22,UK,15,D,D_2,72,30459.84672971414,31845.9266404997
15_72,2012-01-13,19258.77,UK,15,D,D_2,72,25152.852943188154,24211.557797700487
15_72,2012-01-20,28311.2,UK,15,D,D_2,72,27603.303082012382,24041.794641168417
15_72,2012-01-27,28897.46,UK,15,D,D_2,72,25856.91637070608,26475.679084200736
15_72,2012-02-03,46931.86,UK,15,D,D_2,72,53929.784579686806,58197.559988079476
15_72,2012-02-10,76278.9,UK,15,D,D_2,72,46981.96436160157,46490.36302374366
15_72,2012-02-17,50411.7,UK,15,D,D_2,72,52944.63385548798,65154.601847832084
15_72,2012-02-24,39519.75,UK,15,D,D_2,72,43766.22137401193,48909.10049193102
15_72,2012-03-02,37500.21,UK,15,D,D_2,72,39240.74459286905,40043.22496883731
15_72,2012-03-09,41160.48,UK,15,D,D_2,72,28552.42332202976,28779.058108236924
15_72,2012-03-16,33121.22,UK,15,D,D_2,72,31435.026070480897,36823.583658807205
15_72,2012-03-23,26204.97,UK,15,D,D_2,72,26078.58503223673,29731.552275851707
15_72,2012-03-30,30829.17,UK,15,D,D_2,72,24618.512986539496,26484.445811091176
15_72,2012-04-06,34936.18,UK,15,D,D_2,72,27940.143415713173,31242.61627158661
15_72,2012-04-13,24184.41,UK,15,D,D_2,72,24170.141701272667,28927.05981122472
15_72,2012-04-20,24176.25,UK,15,D,D_2,72,27700.514222355472,29863.192505985033
15_72,2012-04-27,29529.86,UK,15,D,D_2,72,22833.503346988822,22729.8310460007
15_72,2012-05-04,26818.7,UK,15,D,D_2,72,28695.695070215865,28365.008256606416
15_72,2012-05-11,30468.37,UK,15,D,D_2,72,21375.529096159084,21540.96743227059
15_72,2012-05-18,29348.61,UK,15,D,D_2,72,19883.777468141445,20190.756304426443
15_72,2012-05-25,23104.86,UK,15,D,D_2,72,24798.02626580398,24649.734379645888
15_72,2012-06-01,24737.1,UK,15,D,D_2,72,24813.81357761001,24305.419547506943
15_72,2012-06-08,28371.59,UK,15,D,D_2,72,18231.789005512324,17862.29385036119
15_72,2012-06-15,27156.42,UK,15,D,D_2,72,25531.351692233373,24499.20187033888
15_72,2012-06-22,30526.81,UK,15,D,D_2,72,20237.060003327955,19162.82399138788
15_72,2012-06-29,25532.16,UK,15,D,D_2,72,26903.42376007633,25233.303769822494
15_72,2012-07-06,38346.17,UK,15,D,D_2,72,21306.7880855877,19900.29199054282
15_72,2012-07-13,27374.42,UK,15,D,D_2,72,22220.08405972847,20579.226232950554
15_72,2012-07-20,27754.55,UK,15,D,D_2,72,24697.45511493436,22751.862945464443
15_72,2012-07-27,34487.64,UK,15,D,D_2,72,25881.030171121965,23770.04987368123
15_72,2012-08-03,30690.28,UK,15,D,D_2,72,23228.953884569484,26993.89504952384
15_72,2012-08-10,29072.45,UK,15,D,D_2,72,32162.391652444494,25319.60649126586
15_72,2012-08-17,25359.63,UK,15,D,D_2,72,37123.126680241556,23466.582812661294
15_72,2012-08-24,30285.95,UK,15,D,D_2,72,34107.85788899741,21927.78157537859
15_72,2012-08-31,26083.14,UK,15,D,D_2,72,31703.63877068214,35965.10560992067
15_72,2012-09-07,28408.78,UK,15,D,D_2,72,31161.272257237313,23765.83420653101
15_72,2012-09-14,32763.86,UK,15,D,D_2,72,31849.55257472379,27501.55178711018
15_72,2012-09-21,35019.09,UK,15,D,D_2,72,16998.254932825726,21233.989012032467
15_72,2012-09-28,35303.69,UK,15,D,D_2,72,22577.565862708245,18076.863910189637
15_72,2012-10-05,38157.9,UK,15,D,D_2,72,23755.302499847123,21391.726894728283
15_72,2012-10-12,34674.5,UK,15,D,D_2,72,27709.587978526026,19407.631811997577
15_72,2012-10-19,33050.65,UK,15,D,D_2,72,31375.45093157152,40903.57556931788
15_72,2012-10-26,32262.23,UK,15,D,D_2,72,23963.274469700373,28779.12694351161
15_72,2012-10-28,,UK,15,D,D_2,72,27324.23705471975,37801.55710363143
15_72,2012-11-04,,UK,15,D,D_2,72,43080.73792420387,44085.983888059185
15_72,2012-11-11,,UK,15,D,D_2,72,24397.372647804168,29327.718637201437
15_72,2012-11-18,,UK,15,D,D_2,72,275969.7335430716,240218.69583159703
15_72,2012-11-25,,UK,15,D,D_2,72,51210.577612398025,39166.00768872382
15_72,2012-12-02,,UK,15,D,D_2,72,46896.487764667785,34522.08993486441
15_72,2012-12-09,,UK,15,D,D_2,72,65300.44992740094,48753.8320367526
15_72,2012-12-16,,UK,15,D,D_2,72,121121.02015000483,89404.14082850573
15_72,2012-12-23,,UK,15,D,D_2,72,35253.08246615453,37323.6908560078
15_72,2012-12-30,,UK,15,D,D_2,72,28476.744218531567,19299.602777848435
15_72,2013-01-06,,UK,15,D,D_2,72,23498.384776122253,13868.611743650024
15_72,2013-01-13,,UK,15,D,D_2,72,27299.433642446453,21675.564391501008
15_72,2013-01-20,,UK,15,D,D_2,72,25819.17112566373,22605.346424091
15_72,2013-01-27,,UK,15,D,D_2,72,52287.53400750797,43674.04659207043
15_72,2013-02-03,,UK,15,D,D_2,72,50839.79594267277,67031.01816710817
15_72,2013-02-10,,UK,15,D,D_2,72,50225.88421107098,45863.09283003959
15_72,2013-02-17,,UK,15,D,D_2,72,41004.751502033956,35300.922599651676
15_72,2013-02-24,,UK,15,D,D_2,72,37144.103665107825,33094.27384283288
15_72,2013-03-03,,UK,15,D,D_2,72,28552.51839435932,34604.17706065644
15_72,2013-03-10,,UK,15,D,D_2,72,28985.054321557043,28083.810734039504
15_72,2013-03-17,,UK,15,D,D_2,72,23287.432149818706,21482.109359913862
15_72,2013-03-24,,UK,15,D,D_2,72,22650.99114977398,24960.595341597047
15_72,2013-03-31,,UK,15,D,D_2,72,25609.9554940511,28707.983103437044
15_72,2013-04-07,,UK,15,D,D_2,72,20354.205263443444,19564.903879316167
15_72,2013-04-14,,UK,15,D,D_2,72,23881.517011256663,19835.252515399217
2_16,2010-02-05,9674.86,USA,2,D,D_3,16,13876.459444291277,0.0
2_16,2010-02-12,9987.62,USA,2,D,D_3,16,13473.167754711274,6121.8132703497195
2_16,2010-02-19,11495.54,USA,2,D,D_3,16,16289.824472054033,7321.455466369547
2_16,2010-02-26,12558.37,USA,2,D,D_3,16,22803.341804892516,8668.396484587647
2_16,2010-03-05,21957.34,USA,2,D,D_3,16,26941.183823728134,9712.848668493876
2_16,2010-03-12,25826.56,USA,2,D,D_3,16,21969.732411905046,14180.437598876457
2_16,2010-03-19,45310.9,USA,2,D,D_3,16,41267.216858771586,17047.720411534774
2_16,2010-03-26,22084.09,USA,2,D,D_3,16,51098.6643396498,26122.555008433388
2_16,2010-04-02,48041.98,USA,2,D,D_3,16,32017.075246296492,19976.626307453833
2_16,2010-04-09,58887.31,USA,2,D,D_3,16,43992.31079132146,30204.745360417295
2_16,2010-04-16,67515.61,USA,2,D,D_3,16,43377.855419573025,36799.951128412795
2_16,2010-04-23,48577.91,USA,2,D,D_3,16,49796.0612190327,43058.91392671038
2_16,2010-04-30,59737.98,USA,2,D,D_3,16,44259.080430425915,39281.20212436745
2_16,2010-05-07,54829.3,USA,2,D,D_3,16,47240.65244277185,44662.47905591665
2_16,2010-05-14,44648.12,USA,2,D,D_3,16,55404.63041612049,44828.755401671
2_16,2010-05-21,46300.64,USA,2,D,D_3,16,49100.96084161828,42375.105925108386
2_16,2010-05-28,59638.47,USA,2,D,D_3,16,48424.83938811509,43279.585475446
2_16,2010-06-04,69765.65,USA,2,D,D_3,16,71848.70535925594,48579.75939105106
2_16,2010-06-11,51913.06,USA,2,D,D_3,16,62434.00966015128,53729.48311672006
2_16,2010-06-18,57212.57,USA,2,D,D_3,16,54936.293746091644,49234.70012663875
2_16,2010-06-25,54304.31,USA,2,D,D_3,16,50934.936389769005,51524.202787810886
2_16,2010-07-02,44514.67,USA,2,D,D_3,16,55516.154077216896,51186.611890314314
2_16,2010-07-09,42022.73,USA,2,D,D_3,16,53998.76077649585,47995.237338541
2_16,2010-07-16,36305.11,USA,2,D,D_3,16,36773.05425096822,46635.9110127532
2_16,2010-07-23,36604.99,USA,2,D,D_3,16,36147.46852677475,43949.58304058835
2_16,2010-07-30,29812.69,USA,2,D,D_3,16,31251.264161895786,43081.98937087981
2_16,2010-08-06,32172.54,USA,2,D,D_3,16,33828.10211361271,39764.631661690524
2_16,2010-08-13,27186.27,USA,2,D,D_3,16,28492.792458423894,39357.6758334961
2_16,2010-08-20,24058.13,USA,2,D,D_3,16,25083.654634170496,36612.467682895774
2_16,2010-08-27,18214.97,USA,2,D,D_3,16,18948.780077582524,34262.08644084206
2_16,2010-09-03,23042.29,USA,2,D,D_3,16,23522.67607167471,30817.743136392644
2_16,2010-09-10,20287.38,USA,2,D,D_3,16,20680.264689818003,30976.864400525323
2_16,2010-09-17,17120.84,USA,2,D,D_3,16,17535.986236541692,28954.174869280727
2_16,2010-09-24,17588.99,USA,2,D,D_3,16,17727.73164489057,26687.23681370005
2_16,2010-10-01,13570.97,USA,2,D,D_3,16,13561.60705555867,25637.152950781026
2_16,2010-10-08,13689.36,USA,2,D,D_3,16,13963.3196883705,23137.356968567834
2_16,2010-10-15,11764.12,USA,2,D,D_3,16,12405.945285069047,21959.19501497942
2_16,2010-10-22,9896.08,USA,2,D,D_3,16,10755.72688174354,20197.886597523422
2_16,2010-10-29,8448.19,USA,2,D,D_3,16,9445.754703789346,18436.62013627543
2_16,2010-11-05,7414.42,USA,2,D,D_3,16,8636.708087259809,16815.662606044283
2_16,2010-11-12,6766.04,USA,2,D,D_3,16,7962.333819014391,15368.533091666362
2_16,2010-11-19,7492.7,USA,2,D,D_3,16,8564.40626246663,14115.387476214377
2_16,2010-11-26,10354.51,USA,2,D,D_3,16,11513.887887979432,13443.248584090019
2_16,2010-12-03,4512.83,USA,2,D,D_3,16,5767.320172989352,13732.034921862314
2_16,2010-12-10,5824.27,USA,2,D,D_3,16,6965.068872465097,11161.053969904864
2_16,2010-12-17,5383.66,USA,2,D,D_3,16,6452.885243228608,10794.51030007307
2_16,2010-12-24,6912.04,USA,2,D,D_3,16,8043.49445743694,10006.235315464892
2_16,2010-12-31,4678.67,USA,2,D,D_3,16,5744.660687371077,10008.45565713098
2_16,2011-01-07,5668.32,USA,2,D,D_3,16,6520.9846029819855,8931.066513823145
2_16,2011-01-14,7539.94,USA,2,D,D_3,16,8280.509132812218,9321.746598210244
2_16,2011-01-21,7192.85,USA,2,D,D_3,16,7941.313204105107,11938.193062156175
2_16,2011-01-28,8558.07,USA,2,D,D_3,16,9305.611085239101,21531.395594223384
2_16,2011-02-04,11660.16,USA,2,D,D_3,16,11810.544578283578,19906.607380804548
2_16,2011-02-11,12075.76,USA,2,D,D_3,16,12536.630713560557,18851.772871468373
2_16,2011-02-18,15566.84,USA,2,D,D_3,16,15920.834961244242,19028.206113126987
2_16,2011-02-25,23137.36,USA,2,D,D_3,16,22740.23247330611,20315.257022101137
2_16,2011-03-04,29704.92,USA,2,D,D_3,16,30351.596753562753,26926.74877307167
2_16,2011-03-11,25803.25,USA,2,D,D_3,16,27796.923463503892,30248.436375496192
2_16,2011-03-18,43939.89,USA,2,D,D_3,16,45644.90663536353,37123.15250514973
2_16,2011-03-25,52536.38,USA,2,D,D_3,16,49082.26810991997,31568.84429450249
2_16,2011-04-01,40585.79,USA,2,D,D_3,16,44932.91442901606,49311.16018233208
2_16,2011-04-08,48360.42,USA,2,D,D_3,16,51595.26734767255,48111.7901393354
2_16,2011-04-15,43826.18,USA,2,D,D_3,16,47784.33549114574,52927.92556237708
2_16,2011-04-22,43993.76,USA,2,D,D_3,16,43316.42450140866,42778.27067708297
2_16,2011-04-29,38636.29,USA,2,D,D_3,16,40753.11948383285,49567.630378155176
2_16,2011-05-06,37593.03,USA,2,D,D_3,16,38110.58922412341,44371.00060739456
2_16,2011-05-13,43716.62,USA,2,D,D_3,16,41483.356176219524,39950.57431669178
2_16,2011-05-20,39997.54,USA,2,D,D_3,16,39647.59023853432,43497.88115889174
2_16,2011-05-27,39900.87,USA,2,D,D_3,16,41860.612698795216,47600.54177607015
2_16,2011-06-03,60383.42,USA,2,D,D_3,16,59968.62957281434,49635.20876109372
2_16,2011-06-10,51390.09,USA,2,D,D_3,16,49921.520023919,46973.08172881774
2_16,2011-06-17,46432.64,USA,2,D,D_3,16,47362.99111464741,48742.0500340891
2_16,2011-06-24,41742.56,USA,2,D,D_3,16,42713.94545768111,45207.91469721992
2_16,2011-07-01,45377.7,USA,2,D,D_3,16,44049.135707187685,39556.73918217106
2_16,2011-07-08,46554.94,USA,2,D,D_3,16,45498.153673058114,40278.17902563668
2_16,2011-07-15,32239.86,USA,2,D,D_3,16,33282.79026504807,38395.93936514746
2_16,2011-07-22,31599.97,USA,2,D,D_3,16,32649.461043002666,34507.762849199346
2_16,2011-07-29,26455.06,USA,2,D,D_3,16,27088.315013195835,30692.879896702158
2_16,2011-08-05,23871.68,USA,2,D,D_3,16,29835.1219783566,30109.87022518356
2_16,2011-08-12,21574.38,USA,2,D,D_3,16,23463.21093898288,26100.033546369545
2_16,2011-08-19,19526.92,USA,2,D,D_3,16,19947.991548037287,23787.5332540401
2_16,2011-08-26,18011.32,USA,2,D,D_3,16,14008.310134271342,20305.771453419744
2_16,2011-09-02,18111.52,USA,2,D,D_3,16,19815.217069999882,21754.129555765823
2_16,2011-09-09,16794.46,USA,2,D,D_3,16,16676.047246117992,19368.533011957334
2_16,2011-09-16,12371.14,USA,2,D,D_3,16,13656.602334865549,17316.155372828885
2_16,2011-09-23,11305.76,USA,2,D,D_3,16,13668.952478082814,15864.511495496627
2_16,2011-09-30,10694.72,USA,2,D,D_3,16,8962.27658533477,13091.135000162776
2_16,2011-10-07,11698.05,USA,2,D,D_3,16,9755.734706914422,12749.198698882801
2_16,2011-10-14,8461.04,USA,2,D,D_3,16,8702.054194309134,11692.388063036127
2_16,2011-10-21,8275.43,USA,2,D,D_3,16,7119.566747762648,9686.08785754062
2_16,2011-10-28,8030.03,USA,2,D,D_3,16,6297.033540938639,8753.459698291863
2_16,2011-11-04,7047.32,USA,2,D,D_3,16,6143.067795565294,8019.365679892456
2_16,2011-11-11,5551.97,USA,2,D,D_3,16,6008.795112583022,7232.285121480398
2_16,2011-11-18,6351.17,USA,2,D,D_3,16,6815.491934205504,6809.136765763029
2_16,2011-11-25,9528.26,USA,2,D,D_3,16,9904.529221136792,7778.837739555897
2_16,2011-12-02,5247.3,USA,2,D,D_3,16,4340.794957956048,5752.149656476515
2_16,2011-12-09,5540.47,USA,2,D,D_3,16,6100.564163825809,5525.56011808992
2_16,2011-12-16,4877.02,USA,2,D,D_3,16,5745.095759055224,5040.546657375508
2_16,2011-12-23,6874.56,USA,2,D,D_3,16,7376.584057481286,5287.283767024205
2_16,2011-12-30,6120.69,USA,2,D,D_3,16,5245.876297134768,4595.992806570983
2_16,2012-01-06,6857.17,USA,2,D,D_3,16,6543.602576313064,4941.579946717227
2_16,2012-01-13,5822.21,USA,2,D,D_3,16,8613.845418442816,5821.6880343733
2_16,2012-01-20,6390.02,USA,2,D,D_3,16,7755.009752307204,5589.412072649788
2_16,2012-01-27,6766.53,USA,2,D,D_3,16,8963.191632846809,8705.717250513811
2_16,2012-02-03,12100.76,USA,2,D,D_3,16,11190.879591172532,13295.605795570067
2_16,2012-02-10,14331.81,USA,2,D,D_3,16,12137.674235924414,13634.275707750152
2_16,2012-02-17,11628.3,USA,2,D,D_3,16,16207.72186054935,16089.600309545416
2_16,2012-02-24,18344.1,USA,2,D,D_3,16,22071.861516821053,17533.447397305288
2_16,2012-03-02,29071.02,USA,2,D,D_3,16,28484.908044581083,25468.042678218837
2_16,2012-03-09,30060.91,USA,2,D,D_3,16,26039.434494208064,27924.575376837387
2_16,2012-03-16,38449.89,USA,2,D,D_3,16,45448.84545793754,43339.264423139306
2_16,2012-03-23,39796.37,USA,2,D,D_3,16,48320.091903708235,32091.043787113333
2_16,2012-03-30,57270.21,USA,2,D,D_3,16,39979.062729225014,45532.6681049424
2_16,2012-04-06,58753.03,USA,2,D,D_3,16,52270.9234111571,55987.46054876485
2_16,2012-04-13,49269.1,USA,2,D,D_3,16,50805.19194465561,58019.44744311099
2_16,2012-04-20,43658.78,USA,2,D,D_3,16,47641.72314898193,44815.736718031905
2_16,2012-04-27,47384.36,USA,2,D,D_3,16,43483.71768159456,50046.06564330865
2_16,2012-05-04,54561.21,USA,2,D,D_3,16,41614.57879389704,47791.672415101806
2_16,2012-05-11,45366.08,USA,2,D,D_3,16,45529.09158763393,44398.30029691106
2_16,2012-05-18,44772.09,USA,2,D,D_3,16,42847.62878410451,44295.29408555256
2_16,2012-05-25,53840.9,USA,2,D,D_3,16,44626.73877253126,51148.929899909424
2_16,2012-06-01,51827.41,USA,2,D,D_3,16,63584.38172957841,61922.408289773615
2_16,2012-06-08,44017.97,USA,2,D,D_3,16,53589.865516168364,50194.11572832919
2_16,2012-06-15,42603.99,USA,2,D,D_3,16,50301.63477927033,51391.772824316366
2_16,2012-06-22,45878.38,USA,2,D,D_3,16,45881.14243023251,48395.434730574
2_16,2012-06-29,48796.53,USA,2,D,D_3,16,47805.2488087487,44094.21416824056
2_16,2012-07-06,49878.72,USA,2,D,D_3,16,48877.93875178436,42829.75518839023
2_16,2012-07-13,28746.12,USA,2,D,D_3,16,36081.567748862195,35645.16362114546
2_16,2012-07-20,30715.15,USA,2,D,D_3,16,35710.36249956963,35272.559705796535
2_16,2012-07-27,29470.21,USA,2,D,D_3,16,30476.231661358335,30025.0562975356
2_16,2012-08-03,30756.74,USA,2,D,D_3,16,32585.87997252984,30183.11646154936
2_16,2012-08-10,24513.0,USA,2,D,D_3,16,28328.85036645781,26653.928768082118
2_16,2012-08-17,21813.9,USA,2,D,D_3,16,25509.996492913244,24158.90817013887
2_16,2012-08-24,20245.01,USA,2,D,D_3,16,20338.0521248028,20431.54032215614
2_16,2012-08-31,18075.31,USA,2,D,D_3,16,24280.961614962398,22644.207761491107
2_16,2012-09-07,21633.53,USA,2,D,D_3,16,21844.338970695808,20585.813544797886
2_16,2012-09-14,10942.85,USA,2,D,D_3,16,18585.070774168344,17478.11686074525
2_16,2012-09-21,11361.67,USA,2,D,D_3,16,18760.867219300082,17170.343739286855
2_16,2012-09-28,10878.34,USA,2,D,D_3,16,15263.242382615754,14699.52901060739
2_16,2012-10-05,7781.04,USA,2,D,D_3,16,15650.63803300203,14810.037182227907
2_16,2012-10-12,8109.4,USA,2,D,D_3,16,13780.069752251724,12726.605897690657
2_16,2012-10-19,7769.29,USA,2,D,D_3,16,12467.232255360002,11521.030607419707
2_16,2012-10-26,7487.94,USA,2,D,D_3,16,11439.056493552143,10531.352607857529
2_16,2012-10-28,,USA,2,D,D_3,16,10723.499619824419,9568.783581362464
2_16,2012-11-04,,USA,2,D,D_3,16,10157.287107585373,8680.390720134152
2_16,2012-11-11,,USA,2,D,D_3,16,11078.087941393733,9140.356279131016
2_16,2012-11-18,,USA,2,D,D_3,16,14297.418567535751,11354.009100715179
2_16,2012-11-25,,USA,2,D,D_3,16,9020.364706055472,7061.782286390821
2_16,2012-12-02,,USA,2,D,D_3,16,10331.85958929719,7699.1974274551685
2_16,2012-12-09,,USA,2,D,D_3,16,10071.660636549052,7183.482955885962
2_16,2012-12-16,,USA,2,D,D_3,16,11976.973636578008,8409.82102847833
2_16,2012-12-23,,USA,2,D,D_3,16,10178.787715080918,6953.3254611301945
2_16,2012-12-30,,USA,2,D,D_3,16,11171.618645666189,7565.750636019901
2_16,2013-01-06,,USA,2,D,D_3,16,12698.351400956737,8184.639495980673
2_16,2013-01-13,,USA,2,D,D_3,16,12757.651206399674,8278.082463019793
2_16,2013-01-20,,USA,2,D,D_3,16,14186.156520581888,9974.977278076336
2_16,2013-01-27,,USA,2,D,D_3,16,17432.983509463673,14515.735993865012
2_16,2013-02-03,,USA,2,D,D_3,16,18342.06048514783,15407.385669317666
2_16,2013-02-10,,USA,2,D,D_3,16,20845.417521085827,16753.90944856746
2_16,2013-02-17,,USA,2,D,D_3,16,27993.275605559174,22346.11772352275
2_16,2013-02-24,,USA,2,D,D_3,16,35992.69131342025,30121.641128130403
2_16,2013-03-03,,USA,2,D,D_3,16,33912.9818587617,29430.015163889737
2_16,2013-03-10,,USA,2,D,D_3,16,50659.48479962161,44034.379647463276
2_16,2013-03-17,,USA,2,D,D_3,16,55070.26060992459,44034.59796195667
2_16,2013-03-24,,USA,2,D,D_3,16,52741.25507673678,48008.19563417087
2_16,2013-03-31,,USA,2,D,D_3,16,59051.17380840458,54254.6806527057
2_16,2013-04-07,,USA,2,D,D_3,16,54749.85039182611,51466.77776278861
2_16,2013-04-14,,USA,2,D,D_3,16,52203.78998858948,46486.64348545577
19_9,2010-02-05,12355.07,Germany,19,C,C_3,9,13077.434923636365,0.0
19_9,2010-02-12,12736.71,Germany,19,C,C_3,9,13716.854688835034,7376.980067982314
19_9,2010-02-19,14887.6,Germany,19,C,C_3,9,13376.73513952417,10038.832209353026
19_9,2010-02-26,12618.37,Germany,19,C,C_3,9,16558.63986081444,12316.9522862598
19_9,2010-03-05,15032.2,Germany,19,C,C_3,9,14976.983023129294,12456.26520133283
19_9,2010-03-12,15278.77,Germany,19,C,C_3,9,12871.43268155406,13641.124456297252
19_9,2010-03-19,18941.04,Germany,19,C,C_3,9,16929.948825603522,14393.33507351616
19_9,2010-03-26,19834.11,Germany,19,C,C_3,9,20757.892848371248,16481.345176731935
19_9,2010-04-02,32647.22,Germany,19,C,C_3,9,19855.14903972247,18020.53065540292
19_9,2010-04-09,27514.43,Germany,19,C,C_3,9,26006.402646725423,24735.106054082054
19_9,2010-04-16,25627.77,Germany,19,C,C_3,9,30661.45156531804,26010.978314437463
19_9,2010-04-23,28368.97,Germany,19,C,C_3,9,25557.81292226149,25835.063815711932
19_9,2010-04-30,28985.52,Germany,19,C,C_3,9,27593.21161415083,26998.27041825058
19_9,2010-05-07,28742.93,Germany,19,C,C_3,9,29665.458250312637,27910.530410246938
19_9,2010-05-14,22388.47,Germany,19,C,C_3,9,29127.220371939988,28292.648888208223
19_9,2010-05-21,28614.63,Germany,19,C,C_3,9,27052.291743969472,25582.296999417853
19_9,2010-05-28,40322.11,Germany,19,C,C_3,9,33443.39818661411,26974.30926358264
19_9,2010-06-04,38330.96,Germany,19,C,C_3,9,36981.730363968396,33101.70433722843
19_9,2010-06-11,28996.47,Germany,19,C,C_3,9,34971.000761145755,35502.228288838436
19_9,2010-06-18,36491.57,Germany,19,C,C_3,9,38486.09196292279,32515.71747346857
19_9,2010-06-25,40857.01,Germany,19,C,C_3,9,45161.26725183337,34340.858532060905
19_9,2010-07-02,48048.36,Germany,19,C,C_3,9,45816.67444586744,37332.14040396479
19_9,2010-07-09,36552.97,Germany,19,C,C_3,9,48363.56886683908,42251.490970100276
19_9,2010-07-16,31861.64,Germany,19,C,C_3,9,34241.03821858042,39635.54771612514
19_9,2010-07-23,34387.09,Germany,19,C,C_3,9,34738.313995274715,36066.88462727847
19_9,2010-07-30,30702.89,Germany,19,C,C_3,9,32247.80270163676,35295.763937129734
19_9,2010-08-06,30402.5,Germany,19,C,C_3,9,30264.096110596915,33187.37517182956
19_9,2010-08-13,27954.0,Germany,19,C,C_3,9,27840.253236874712,31908.96004321443
19_9,2010-08-20,37634.72,Germany,19,C,C_3,9,37562.248636862,30093.409815520718
19_9,2010-08-27,27064.05,Germany,19,C,C_3,9,27002.30833638343,33555.297488957774
19_9,2010-09-03,37696.05,Germany,19,C,C_3,9,37615.375647579946,30575.44795120747
19_9,2010-09-10,34179.74,Germany,19,C,C_3,9,34143.18121167837,33844.20680837517
19_9,2010-09-17,34925.87,Germany,19,C,C_3,9,34945.01130759913,33998.23551051046
19_9,2010-09-24,36236.88,Germany,19,C,C_3,9,36279.254861425004,34424.07217894881
19_9,2010-10-01,54026.46,Germany,19,C,C_3,9,54189.85768746063,35256.25344407214
19_9,2010-10-08,31768.55,Germany,19,C,C_3,9,32085.91685852663,43872.8393043872
